message_id,timestep,source,target
1493,52,40.0,43.0
1493,52,40.0,44.0
1493,52,40.0,45.0
1493,52,40.0,46.0
1493,52,40.0,47.0
1492,52,10.0,13.0
1492,52,10.0,14.0
1492,52,10.0,15.0
1492,52,10.0,16.0
1492,52,10.0,17.0
1482,52,0c,41.0
1482,52,0c,43.0
1482,52,0c,1c
1493,52,40.0,48.0
1119,52,0.0,7.0
1492,52,10.0,18.0
1492,52,10.0,19.0
1493,52,40.0,49.0
1487,52,20.0,21.0
1005,52,1c,29.0
1005,52,1c,43.0
1005,52,1c,48.0
1005,52,1c,0c
1119,52,0.0,8.0
1487,52,20.0,22.0
1119,52,0.0,9.0
1487,52,20.0,23.0
1487,52,20.0,24.0
1487,52,20.0,25.0
1487,52,20.0,26.0
1487,52,20.0,27.0
1487,52,20.0,28.0
1487,52,20.0,29.0
1504,53,30.0,31.0
1508,53,10.0,11.0
1512,53,39.0,29.0
1504,53,30.0,32.0
1521,53,40.0,41.0
1504,53,30.0,33.0
1005,53,0c,0.0
1521,53,40.0,42.0
1521,53,40.0,43.0
1521,53,40.0,44.0
1508,53,10.0,12.0
1182,53,49.0,39.0
784,53,29.0,19.0
1525,53,0.0,1.0
1508,53,10.0,13.0
1521,53,40.0,45.0
1504,53,30.0,34.0
1119,53,1c,4.0
1005,53,0c,2.0
1504,53,30.0,35.0
1525,53,0.0,2.0
1005,53,0c,8.0
1521,53,40.0,46.0
1005,53,20.0,21.0
1119,53,1c,5.0
1508,53,10.0,14.0
1504,53,30.0,36.0
1005,53,20.0,22.0
1504,53,30.0,37.0
1119,53,1c,7.0
1525,53,0.0,3.0
1005,53,20.0,23.0
1521,53,40.0,47.0
1525,53,0.0,4.0
1525,53,0.0,5.0
1525,53,0.0,6.0
1525,53,0.0,7.0
1525,53,0.0,8.0
1521,53,40.0,48.0
1521,53,40.0,49.0
1527,53,19.0,9.0
1005,53,0c,15.0
1504,53,30.0,38.0
1005,53,20.0,24.0
1005,53,20.0,25.0
1005,53,20.0,26.0
1525,53,0.0,9.0
1119,53,1c,13.0
1504,53,30.0,39.0
1508,53,10.0,15.0
1119,53,1c,20.0
1005,53,20.0,27.0
1508,53,10.0,16.0
1119,53,1c,27.0
1508,53,10.0,17.0
1005,53,20.0,28.0
1005,53,0c,27.0
1119,53,1c,29.0
1119,53,1c,43.0
1508,53,10.0,18.0
1005,53,20.0,29.0
1119,53,1c,48.0
1508,53,10.0,19.0
1005,53,0c,37.0
1119,53,1c,0c
1005,53,0c,41.0
1005,53,0c,43.0
1005,53,0c,1c
784,54,19.0,9.0
1537,54,29.0,19.0
1387,54,49.0,39.0
1183,54,20.0,21.0
1540,54,10.0,11.0
1542,54,30.0,31.0
1542,54,30.0,32.0
1183,54,20.0,22.0
1540,54,10.0,12.0
1549,54,1c,4.0
1005,54,0c,0.0
1547,54,40.0,41.0
1549,54,1c,5.0
784,54,0.0,1.0
1540,54,10.0,13.0
1183,54,20.0,23.0
1542,54,30.0,33.0
1549,54,1c,7.0
1005,54,0c,2.0
1540,54,10.0,14.0
1547,54,40.0,42.0
1542,54,30.0,34.0
1183,54,20.0,24.0
1549,54,1c,13.0
784,54,0.0,2.0
1540,54,10.0,15.0
1547,54,40.0,43.0
1183,54,20.0,25.0
1005,54,0c,8.0
1542,54,30.0,35.0
784,54,0.0,3.0
1547,54,40.0,44.0
784,54,0.0,4.0
1540,54,10.0,16.0
1549,54,1c,20.0
1005,54,0c,15.0
1183,54,20.0,26.0
1547,54,40.0,45.0
1183,54,20.0,27.0
784,54,0.0,5.0
1542,54,30.0,36.0
1549,54,1c,27.0
1547,54,40.0,46.0
1183,54,20.0,28.0
1549,54,1c,29.0
784,54,0.0,6.0
1540,54,10.0,17.0
1005,54,0c,27.0
1540,54,10.0,18.0
1542,54,30.0,37.0
1549,54,1c,43.0
1547,54,40.0,47.0
1549,54,1c,48.0
1005,54,0c,37.0
784,54,0.0,7.0
1183,54,20.0,29.0
1542,54,30.0,38.0
784,54,0.0,8.0
1005,54,0c,41.0
1540,54,10.0,19.0
1549,54,1c,0c
1547,54,40.0,48.0
1005,54,0c,43.0
784,54,0.0,9.0
1547,54,40.0,49.0
1542,54,30.0,39.0
1012,54,39.0,29.0
1005,54,0c,1c
1556,55,10.0,11.0
1555,55,30.0,31.0
1556,55,10.0,12.0
1555,55,30.0,32.0
1005,55,0.0,1.0
1558,55,19.0,9.0
1556,55,10.0,13.0
1010,55,1c,4.0
1005,55,0.0,2.0
1407,55,39.0,29.0
1561,55,40.0,41.0
1555,55,30.0,33.0
1556,55,10.0,14.0
1561,55,40.0,42.0
1010,55,1c,5.0
1556,55,10.0,15.0
1005,55,0.0,3.0
1561,55,40.0,43.0
1556,55,10.0,16.0
1555,55,30.0,34.0
1005,55,0.0,4.0
1010,55,1c,7.0
1005,55,0.0,5.0
1556,55,10.0,17.0
1561,55,40.0,44.0
1005,55,0.0,6.0
1556,55,10.0,18.0
1555,55,30.0,35.0
1010,55,1c,13.0
1568,55,0c,0.0
1561,55,40.0,45.0
1556,55,10.0,19.0
1010,55,1c,20.0
1555,55,30.0,36.0
1005,55,0.0,7.0
1568,55,0c,2.0
1010,55,1c,27.0
1549,55,20.0,21.0
1561,55,40.0,46.0
1005,55,0.0,8.0
1579,55,29.0,19.0
1010,55,1c,29.0
1549,55,20.0,22.0
1561,55,40.0,47.0
1555,55,30.0,37.0
1010,55,1c,43.0
1005,55,0.0,9.0
1549,55,20.0,23.0
1568,55,0c,8.0
1182,55,49.0,39.0
1010,55,1c,48.0
1555,55,30.0,38.0
1549,55,20.0,24.0
1555,55,30.0,39.0
1561,55,40.0,48.0
1010,55,1c,0c
1568,55,0c,15.0
1549,55,20.0,25.0
1561,55,40.0,49.0
1568,55,0c,27.0
1549,55,20.0,26.0
1568,55,0c,37.0
1549,55,20.0,27.0
1568,55,0c,41.0
1549,55,20.0,28.0
1568,55,0c,43.0
1549,55,20.0,29.0
1568,55,0c,1c
1581,56,49.0,39.0
1584,56,10.0,11.0
1589,56,0.0,1.0
1590,56,39.0,29.0
1584,56,10.0,12.0
1589,56,0.0,2.0
1592,56,0c,0.0
1596,56,40.0,41.0
784,56,29.0,19.0
1596,56,40.0,42.0
1589,56,0.0,3.0
1597,56,30.0,31.0
1592,56,0c,2.0
1584,56,10.0,13.0
1138,56,1c,4.0
1592,56,0c,8.0
1597,56,30.0,32.0
1596,56,40.0,43.0
1584,56,10.0,14.0
1589,56,0.0,4.0
1138,56,1c,5.0
1592,56,0c,15.0
1592,56,0c,27.0
1584,56,10.0,15.0
1596,56,40.0,44.0
1221,56,20.0,21.0
1597,56,30.0,33.0
1138,56,1c,7.0
1584,56,10.0,16.0
1596,56,40.0,45.0
1221,56,20.0,22.0
1589,56,0.0,5.0
1592,56,0c,37.0
1138,56,1c,13.0
1596,56,40.0,46.0
1597,56,30.0,34.0
1589,56,0.0,6.0
1221,56,20.0,23.0
1584,56,10.0,17.0
1597,56,30.0,35.0
1596,56,40.0,47.0
1589,56,0.0,7.0
1138,56,1c,20.0
1592,56,0c,41.0
1584,56,10.0,18.0
1221,56,20.0,24.0
1589,56,0.0,8.0
1592,56,0c,43.0
1597,56,30.0,36.0
1221,56,20.0,25.0
1589,56,0.0,9.0
1596,56,40.0,48.0
1597,56,30.0,37.0
1138,56,1c,27.0
1592,56,0c,1c
1584,56,10.0,19.0
1597,56,30.0,38.0
1602,56,19.0,9.0
1596,56,40.0,49.0
1138,56,1c,29.0
1221,56,20.0,26.0
1138,56,1c,43.0
1221,56,20.0,27.0
1597,56,30.0,39.0
1138,56,1c,48.0
1221,56,20.0,28.0
1138,56,1c,0c
1221,56,20.0,29.0
1609,57,10.0,11.0
1611,57,29.0,19.0
976,57,1c,4.0
1610,57,40.0,41.0
1613,57,0.0,1.0
1609,57,10.0,12.0
1613,57,0.0,2.0
976,57,1c,5.0
1610,57,40.0,42.0
1610,57,40.0,43.0
1612,57,0c,0.0
1612,57,0c,2.0
1613,57,0.0,3.0
976,57,1c,7.0
1609,57,10.0,13.0
1613,57,0.0,4.0
976,57,1c,13.0
1612,57,0c,8.0
1609,57,10.0,14.0
1610,57,40.0,44.0
1612,57,0c,15.0
1619,57,49.0,39.0
1609,57,10.0,15.0
976,57,1c,20.0
1613,57,0.0,5.0
1610,57,40.0,45.0
1010,57,19.0,9.0
1609,57,10.0,16.0
1613,57,0.0,6.0
976,57,1c,27.0
976,57,1c,29.0
1581,57,39.0,29.0
1612,57,0c,27.0
1610,57,40.0,46.0
1609,57,10.0,17.0
1613,57,0.0,7.0
1610,57,40.0,47.0
1612,57,0c,37.0
1609,57,10.0,18.0
1609,57,10.0,19.0
1612,57,0c,41.0
976,57,1c,43.0
1613,57,0.0,8.0
1627,57,30.0,31.0
1627,57,30.0,32.0
1610,57,40.0,48.0
1119,57,20.0,21.0
976,57,1c,48.0
1612,57,0c,43.0
1613,57,0.0,9.0
976,57,1c,0c
1627,57,30.0,33.0
1119,57,20.0,22.0
1610,57,40.0,49.0
1612,57,0c,1c
1627,57,30.0,34.0
1119,57,20.0,23.0
1627,57,30.0,35.0
1119,57,20.0,24.0
1627,57,30.0,36.0
1627,57,30.0,37.0
1119,57,20.0,25.0
1627,57,30.0,38.0
1119,57,20.0,26.0
1627,57,30.0,39.0
1119,57,20.0,27.0
1119,57,20.0,28.0
1119,57,20.0,29.0
750,58,20.0,21.0
1182,58,39.0,29.0
750,58,20.0,22.0
1637,58,40.0,41.0
1407,58,29.0,19.0
750,58,20.0,23.0
1632,58,30.0,31.0
1643,58,0c,0.0
1632,58,30.0,32.0
1643,58,0c,2.0
1521,58,49.0,39.0
1637,58,40.0,42.0
750,58,20.0,24.0
1643,58,0c,8.0
1632,58,30.0,33.0
1645,58,1c,4.0
1643,58,0c,15.0
1645,58,1c,5.0
1183,58,0.0,1.0
1645,58,1c,7.0
1637,58,40.0,43.0
1643,58,0c,27.0
1637,58,40.0,44.0
750,58,20.0,25.0
1183,58,0.0,2.0
1643,58,0c,37.0
1632,58,30.0,34.0
1645,58,1c,13.0
1632,58,30.0,35.0
1183,58,0.0,3.0
1643,58,0c,41.0
1637,58,40.0,45.0
1645,58,1c,20.0
1632,58,30.0,36.0
1645,58,1c,27.0
1643,58,0c,43.0
1556,58,19.0,9.0
1637,58,40.0,46.0
750,58,20.0,26.0
1632,58,30.0,37.0
1183,58,0.0,4.0
1645,58,1c,29.0
750,58,20.0,27.0
1643,58,0c,1c
1632,58,30.0,38.0
1183,58,0.0,5.0
1650,58,10.0,11.0
1632,58,30.0,39.0
1637,58,40.0,47.0
750,58,20.0,28.0
1645,58,1c,43.0
1650,58,10.0,12.0
1183,58,0.0,6.0
1645,58,1c,48.0
1183,58,0.0,7.0
1650,58,10.0,13.0
1645,58,1c,0c
1637,58,40.0,48.0
750,58,20.0,29.0
1650,58,10.0,14.0
1650,58,10.0,15.0
1183,58,0.0,8.0
1637,58,40.0,49.0
1183,58,0.0,9.0
1650,58,10.0,16.0
1650,58,10.0,17.0
1650,58,10.0,18.0
1650,58,10.0,19.0
1183,59,0c,0.0
1183,59,0c,2.0
1659,59,40.0,41.0
1660,59,30.0,31.0
1183,59,0c,8.0
1183,59,0c,15.0
1659,59,40.0,42.0
1660,59,30.0,32.0
1662,59,49.0,39.0
1659,59,40.0,43.0
1183,59,0c,27.0
1660,59,30.0,33.0
1664,59,1c,4.0
1183,59,0c,37.0
1660,59,30.0,34.0
1659,59,40.0,44.0
1664,59,1c,5.0
1183,59,19.0,9.0
1664,59,1c,7.0
1659,59,40.0,45.0
1660,59,30.0,35.0
1183,59,0c,41.0
1673,59,39.0,29.0
1671,59,0.0,1.0
1664,59,1c,13.0
1659,59,40.0,46.0
1183,59,0c,43.0
1660,59,30.0,36.0
1674,59,10.0,11.0
1674,59,10.0,12.0
1183,59,0c,1c
1660,59,30.0,37.0
1671,59,0.0,2.0
1676,59,20.0,21.0
1674,59,10.0,13.0
1664,59,1c,20.0
1659,59,40.0,47.0
1676,59,20.0,22.0
1660,59,30.0,38.0
1659,59,40.0,48.0
976,59,29.0,19.0
1671,59,0.0,3.0
1664,59,1c,27.0
1676,59,20.0,23.0
1660,59,30.0,39.0
1674,59,10.0,14.0
1659,59,40.0,49.0
1676,59,20.0,24.0
1671,59,0.0,4.0
1674,59,10.0,15.0
1664,59,1c,29.0
1671,59,0.0,5.0
1676,59,20.0,25.0
1664,59,1c,43.0
1671,59,0.0,6.0
1674,59,10.0,16.0
1664,59,1c,48.0
1676,59,20.0,26.0
1671,59,0.0,7.0
1664,59,1c,0c
1674,59,10.0,17.0
1676,59,20.0,27.0
1671,59,0.0,8.0
1674,59,10.0,18.0
1671,59,0.0,9.0
1674,59,10.0,19.0
1676,59,20.0,28.0
1676,59,20.0,29.0
1679,60,10.0,11.0
1680,60,39.0,29.0
1679,60,10.0,12.0
1685,60,19.0,9.0
1679,60,10.0,13.0
1691,60,20.0,21.0
1692,60,40.0,41.0
1679,60,10.0,14.0
1694,60,30.0,31.0
1691,60,20.0,22.0
1692,60,40.0,42.0
1549,60,29.0,19.0
1697,60,49.0,39.0
1692,60,40.0,43.0
1679,60,10.0,15.0
1694,60,30.0,32.0
1692,60,40.0,44.0
1691,60,20.0,23.0
1701,60,0.0,1.0
1694,60,30.0,33.0
1679,60,10.0,16.0
1692,60,40.0,45.0
1691,60,20.0,24.0
1703,60,1c,4.0
1694,60,30.0,34.0
1691,60,20.0,25.0
1701,60,0.0,2.0
1703,60,1c,5.0
1692,60,40.0,46.0
1679,60,10.0,17.0
1703,60,1c,7.0
1691,60,20.0,26.0
1694,60,30.0,35.0
1701,60,0.0,3.0
1679,60,10.0,18.0
1005,60,0c,0.0
1692,60,40.0,47.0
1703,60,1c,13.0
1694,60,30.0,36.0
1691,60,20.0,27.0
1701,60,0.0,4.0
1691,60,20.0,28.0
1694,60,30.0,37.0
1692,60,40.0,48.0
1703,60,1c,20.0
1691,60,20.0,29.0
1679,60,10.0,19.0
1701,60,0.0,5.0
1703,60,1c,27.0
1005,60,0c,2.0
1694,60,30.0,38.0
1694,60,30.0,39.0
1692,60,40.0,49.0
1703,60,1c,29.0
1005,60,0c,8.0
1703,60,1c,43.0
1005,60,0c,15.0
1701,60,0.0,6.0
1703,60,1c,48.0
1701,60,0.0,7.0
1005,60,0c,27.0
1701,60,0.0,8.0
1703,60,1c,0c
1701,60,0.0,9.0
1005,60,0c,37.0
1005,60,0c,41.0
1005,60,0c,43.0
1005,60,0c,1c
1504,61,39.0,29.0
1715,61,40.0,41.0
784,61,19.0,9.0
1715,61,40.0,42.0
1716,61,0c,0.0
1717,61,30.0,31.0
1717,61,30.0,32.0
1716,61,0c,2.0
1715,61,40.0,43.0
1717,61,30.0,33.0
1391,61,20.0,21.0
1727,61,10.0,11.0
1717,61,30.0,34.0
1716,61,0c,8.0
1391,61,20.0,22.0
1715,61,40.0,44.0
1716,61,0c,15.0
1717,61,30.0,35.0
1728,61,0.0,1.0
1717,61,30.0,36.0
1727,61,10.0,12.0
1728,61,0.0,2.0
1727,61,10.0,13.0
1715,61,40.0,45.0
1391,61,20.0,23.0
1716,61,0c,27.0
1727,61,10.0,14.0
1728,61,0.0,3.0
1715,61,40.0,46.0
1716,61,0c,37.0
1727,61,10.0,15.0
1717,61,30.0,37.0
1728,61,0.0,4.0
1727,61,10.0,16.0
1716,61,0c,41.0
1391,61,20.0,24.0
1715,61,40.0,47.0
1717,61,30.0,38.0
1715,61,40.0,48.0
1391,61,20.0,25.0
1716,61,0c,43.0
1727,61,10.0,17.0
1728,61,0.0,5.0
1715,61,40.0,49.0
1391,61,20.0,26.0
1716,61,0c,1c
1664,61,29.0,19.0
1736,61,1c,4.0
1727,61,10.0,18.0
1728,61,0.0,6.0
1727,61,10.0,19.0
1717,61,30.0,39.0
1736,61,1c,5.0
1391,61,20.0,27.0
1340,61,49.0,39.0
1736,61,1c,7.0
1728,61,0.0,7.0
1391,61,20.0,28.0
1736,61,1c,13.0
1728,61,0.0,8.0
1736,61,1c,20.0
1391,61,20.0,29.0
1728,61,0.0,9.0
1736,61,1c,27.0
1736,61,1c,29.0
1736,61,1c,43.0
1736,61,1c,48.0
1736,61,1c,0c
1005,62,20.0,21.0
1738,62,10.0,11.0
1568,62,0.0,1.0
1005,62,20.0,22.0
1738,62,10.0,12.0
1741,62,40.0,41.0
1005,62,20.0,23.0
1568,62,0.0,2.0
1741,62,40.0,42.0
1738,62,10.0,13.0
1005,62,20.0,24.0
1568,62,0.0,3.0
1005,62,20.0,25.0
1741,62,40.0,43.0
1568,62,0.0,4.0
1743,62,49.0,39.0
1741,62,40.0,44.0
1183,62,0c,0.0
1005,62,20.0,26.0
1738,62,10.0,14.0
1747,62,29.0,19.0
1746,62,1c,4.0
1741,62,40.0,45.0
1568,62,0.0,5.0
1738,62,10.0,15.0
1183,62,0c,2.0
1005,62,20.0,27.0
1568,62,0.0,6.0
1741,62,40.0,46.0
1183,62,0c,8.0
1746,62,1c,5.0
1738,62,10.0,16.0
1005,62,20.0,28.0
1568,62,0.0,7.0
1741,62,40.0,47.0
1746,62,1c,7.0
1183,62,0c,15.0
1738,62,10.0,17.0
1183,62,0c,27.0
1746,62,1c,13.0
1741,62,40.0,48.0
1741,62,40.0,49.0
1738,62,10.0,18.0
1183,62,0c,37.0
1568,62,0.0,8.0
1005,62,20.0,29.0
1746,62,1c,20.0
1750,62,19.0,9.0
1738,62,10.0,19.0
1183,62,0c,41.0
1568,62,0.0,9.0
1752,62,30.0,31.0
1746,62,1c,27.0
1757,62,39.0,29.0
1183,62,0c,43.0
1752,62,30.0,32.0
1746,62,1c,29.0
1183,62,0c,1c
1746,62,1c,43.0
1752,62,30.0,33.0
1746,62,1c,48.0
1752,62,30.0,34.0
1746,62,1c,0c
1752,62,30.0,35.0
1752,62,30.0,36.0
1752,62,30.0,37.0
1752,62,30.0,38.0
1752,62,30.0,39.0
1741,63,49.0,39.0
1761,63,29.0,19.0
1766,63,10.0,11.0
1119,63,20.0,21.0
1752,63,39.0,29.0
1119,63,20.0,22.0
1766,63,10.0,12.0
1775,63,19.0,9.0
1778,63,30.0,31.0
1119,63,20.0,23.0
1781,63,0.0,1.0
1780,63,0c,0.0
1766,63,10.0,13.0
1781,63,0.0,2.0
1782,63,40.0,41.0
1119,63,20.0,24.0
1778,63,30.0,32.0
1780,63,0c,2.0
1766,63,10.0,14.0
1782,63,40.0,42.0
1784,63,1c,4.0
1778,63,30.0,33.0
1781,63,0.0,3.0
1780,63,0c,8.0
1119,63,20.0,25.0
1778,63,30.0,34.0
1784,63,1c,5.0
1782,63,40.0,43.0
1766,63,10.0,15.0
1778,63,30.0,35.0
1780,63,0c,15.0
1784,63,1c,7.0
1781,63,0.0,4.0
1119,63,20.0,26.0
1766,63,10.0,16.0
1781,63,0.0,5.0
1778,63,30.0,36.0
1780,63,0c,27.0
1782,63,40.0,44.0
1781,63,0.0,6.0
1119,63,20.0,27.0
1784,63,1c,13.0
1766,63,10.0,17.0
1781,63,0.0,7.0
1782,63,40.0,45.0
1778,63,30.0,37.0
1784,63,1c,20.0
1780,63,0c,37.0
1781,63,0.0,8.0
1766,63,10.0,18.0
1119,63,20.0,28.0
1766,63,10.0,19.0
1782,63,40.0,46.0
1119,63,20.0,29.0
1780,63,0c,41.0
1781,63,0.0,9.0
1784,63,1c,27.0
1778,63,30.0,38.0
1784,63,1c,29.0
1780,63,0c,43.0
1778,63,30.0,39.0
1782,63,40.0,47.0
1780,63,0c,1c
1784,63,1c,43.0
1782,63,40.0,48.0
1784,63,1c,48.0
1782,63,40.0,49.0
1784,63,1c,0c
1780,64,0.0,1.0
1785,64,10.0,11.0
1780,64,0.0,2.0
1785,64,10.0,12.0
1780,64,0.0,3.0
1785,64,10.0,13.0
1798,64,20.0,21.0
1795,64,30.0,31.0
1780,64,0.0,4.0
1785,64,10.0,14.0
1795,64,30.0,32.0
1798,64,20.0,22.0
1521,64,39.0,29.0
1785,64,10.0,15.0
1005,64,0c,0.0
1795,64,30.0,33.0
1780,64,0.0,5.0
1715,64,49.0,39.0
1780,64,0.0,6.0
1798,64,20.0,23.0
1005,64,0c,2.0
1785,64,10.0,16.0
1780,64,0.0,7.0
1801,64,29.0,19.0
1805,64,40.0,41.0
1795,64,30.0,34.0
976,64,19.0,9.0
1798,64,20.0,24.0
1005,64,0c,8.0
1805,64,40.0,42.0
1785,64,10.0,17.0
1780,64,0.0,8.0
1798,64,20.0,25.0
1795,64,30.0,35.0
1005,64,0c,15.0
1806,64,1c,4.0
1805,64,40.0,43.0
1005,64,0c,27.0
1780,64,0.0,9.0
1795,64,30.0,36.0
1806,64,1c,5.0
1798,64,20.0,26.0
1005,64,0c,37.0
1785,64,10.0,18.0
1005,64,0c,41.0
1795,64,30.0,37.0
1785,64,10.0,19.0
1806,64,1c,7.0
1805,64,40.0,44.0
1005,64,0c,43.0
1806,64,1c,13.0
1795,64,30.0,38.0
1805,64,40.0,45.0
1005,64,0c,1c
1798,64,20.0,27.0
1806,64,1c,20.0
1795,64,30.0,39.0
1805,64,40.0,46.0
1798,64,20.0,28.0
1805,64,40.0,47.0
1806,64,1c,27.0
1805,64,40.0,48.0
1798,64,20.0,29.0
1805,64,40.0,49.0
1806,64,1c,29.0
1806,64,1c,43.0
1806,64,1c,48.0
1806,64,1c,0c
1817,65,49.0,39.0
1818,65,40.0,41.0
1822,65,1c,4.0
1816,65,39.0,29.0
1819,65,0.0,1.0
1824,65,10.0,11.0
1822,65,1c,5.0
1819,65,0.0,2.0
1824,65,10.0,12.0
1818,65,40.0,42.0
1691,65,29.0,19.0
1818,65,40.0,43.0
1824,65,10.0,13.0
1703,65,20.0,21.0
1819,65,0.0,3.0
1828,65,19.0,9.0
1824,65,10.0,14.0
1818,65,40.0,44.0
1822,65,1c,7.0
1819,65,0.0,4.0
1818,65,40.0,45.0
1824,65,10.0,15.0
1703,65,20.0,22.0
1819,65,0.0,5.0
1818,65,40.0,46.0
1822,65,1c,13.0
1824,65,10.0,16.0
1822,65,1c,20.0
1703,65,20.0,23.0
1819,65,0.0,6.0
1833,65,30.0,31.0
1005,65,0c,0.0
1824,65,10.0,17.0
1819,65,0.0,7.0
1703,65,20.0,24.0
1818,65,40.0,47.0
1822,65,1c,27.0
1824,65,10.0,18.0
1819,65,0.0,8.0
1818,65,40.0,48.0
1822,65,1c,29.0
1005,65,0c,2.0
1703,65,20.0,25.0
1819,65,0.0,9.0
1833,65,30.0,32.0
1824,65,10.0,19.0
1818,65,40.0,49.0
1703,65,20.0,26.0
1833,65,30.0,33.0
1005,65,0c,8.0
1822,65,1c,43.0
1703,65,20.0,27.0
1822,65,1c,48.0
1833,65,30.0,34.0
1005,65,0c,15.0
1703,65,20.0,28.0
1822,65,1c,0c
1005,65,0c,27.0
1833,65,30.0,35.0
1703,65,20.0,29.0
1005,65,0c,37.0
1833,65,30.0,36.0
1005,65,0c,41.0
1833,65,30.0,37.0
1005,65,0c,43.0
1833,65,30.0,38.0
1005,65,0c,1c
1833,65,30.0,39.0
1736,66,29.0,19.0
1840,66,1c,4.0
1840,66,1c,5.0
1841,66,10.0,11.0
1840,66,1c,7.0
1841,66,10.0,12.0
1840,66,1c,13.0
1844,66,0.0,1.0
1841,66,10.0,13.0
1844,66,0.0,2.0
1847,66,20.0,21.0
1844,66,0.0,3.0
1840,66,1c,20.0
1854,66,0c,0.0
1841,66,10.0,14.0
1844,66,0.0,4.0
1840,66,1c,27.0
1856,66,30.0,31.0
1844,66,0.0,5.0
1847,66,20.0,22.0
1854,66,0c,2.0
1741,66,39.0,29.0
1840,66,1c,29.0
1844,66,0.0,6.0
1847,66,20.0,23.0
1841,66,10.0,15.0
1856,66,30.0,32.0
1840,66,1c,43.0
1847,66,20.0,24.0
1844,66,0.0,7.0
1841,66,10.0,16.0
1854,66,0c,8.0
1856,66,30.0,33.0
1841,66,10.0,17.0
1840,66,1c,48.0
1824,66,19.0,9.0
1844,66,0.0,8.0
1847,66,20.0,25.0
1856,66,30.0,34.0
1854,66,0c,15.0
1844,66,0.0,9.0
1841,66,10.0,18.0
1840,66,1c,0c
1847,66,20.0,26.0
1841,66,10.0,19.0
1856,66,30.0,35.0
1860,66,40.0,41.0
1854,66,0c,27.0
1847,66,20.0,27.0
1856,66,30.0,36.0
1596,66,49.0,39.0
1860,66,40.0,42.0
1856,66,30.0,37.0
1847,66,20.0,28.0
1854,66,0c,37.0
1854,66,0c,41.0
1860,66,40.0,43.0
1847,66,20.0,29.0
1856,66,30.0,38.0
1860,66,40.0,44.0
1854,66,0c,43.0
1854,66,0c,1c
1860,66,40.0,45.0
1856,66,30.0,39.0
1860,66,40.0,46.0
1860,66,40.0,47.0
1860,66,40.0,48.0
1860,66,40.0,49.0
