agent_id,meme_id,reshared_by_agent,timestep
44.0,1076,40.0,38
45.0,1076,40.0,38
46.0,1076,40.0,38
47.0,1076,40.0,38
48.0,1076,40.0,38
49.0,1076,40.0,38
21.0,1078,20.0,38
22.0,1078,20.0,38
23.0,1078,20.0,38
24.0,1078,20.0,38
25.0,1078,20.0,38
26.0,1078,20.0,38
27.0,1078,20.0,38
28.0,1078,20.0,38
29.0,1078,20.0,38
41.0,1079,40.0,38
42.0,1079,40.0,38
43.0,1079,40.0,38
44.0,1079,40.0,38
45.0,1079,40.0,38
46.0,1079,40.0,38
47.0,1079,40.0,38
48.0,1079,40.0,38
49.0,1079,40.0,38
5.0,71,1l,38
7.0,71,1l,38
16.0,71,1l,38
47.0,71,1l,38
0h,71,1l,38
9.0,1082,0h,38
14.0,1082,0h,38
19.0,1082,0h,38
34.0,1082,0h,38
1l,1082,0h,38
9.0,1083,0h,38
14.0,1083,0h,38
19.0,1083,0h,38
34.0,1083,0h,38
1l,1083,0h,38
41.0,1084,40.0,38
42.0,1084,40.0,38
43.0,1084,40.0,38
44.0,1084,40.0,38
45.0,1084,40.0,38
46.0,1084,40.0,38
47.0,1084,40.0,38
48.0,1084,40.0,38
49.0,1084,40.0,38
31.0,1085,30.0,38
32.0,1085,30.0,38
33.0,1085,30.0,38
34.0,1085,30.0,38
35.0,1085,30.0,38
36.0,1085,30.0,38
37.0,1085,30.0,38
38.0,1085,30.0,38
39.0,1085,30.0,38
29.0,1090,39.0,38
1.0,1093,0.0,38
2.0,1093,0.0,38
3.0,1093,0.0,38
4.0,1093,0.0,38
5.0,1093,0.0,38
6.0,1093,0.0,38
7.0,1093,0.0,38
8.0,1093,0.0,38
9.0,1093,0.0,38
19.0,1098,29.0,38
9.0,1099,19.0,38
39.0,1027,49.0,38
9.0,1103,19.0,38
41.0,1104,40.0,38
42.0,1104,40.0,38
43.0,1104,40.0,38
44.0,1104,40.0,38
45.0,1104,40.0,38
46.0,1104,40.0,38
47.0,1104,40.0,38
48.0,1104,40.0,38
49.0,1104,40.0,38
41.0,1110,40.0,39
42.0,1110,40.0,39
43.0,1110,40.0,39
44.0,1110,40.0,39
45.0,1110,40.0,39
46.0,1110,40.0,39
47.0,1110,40.0,39
48.0,1110,40.0,39
49.0,1110,40.0,39
19.0,878,29.0,39
21.0,1112,20.0,39
22.0,1112,20.0,39
23.0,1112,20.0,39
24.0,1112,20.0,39
25.0,1112,20.0,39
26.0,1112,20.0,39
27.0,1112,20.0,39
28.0,1112,20.0,39
29.0,1112,20.0,39
41.0,1115,40.0,39
42.0,1115,40.0,39
43.0,1115,40.0,39
44.0,1115,40.0,39
45.0,1115,40.0,39
46.0,1115,40.0,39
47.0,1115,40.0,39
48.0,1115,40.0,39
49.0,1115,40.0,39
21.0,1117,20.0,39
22.0,1117,20.0,39
23.0,1117,20.0,39
24.0,1117,20.0,39
25.0,1117,20.0,39
26.0,1117,20.0,39
27.0,1117,20.0,39
28.0,1117,20.0,39
29.0,1117,20.0,39
31.0,1120,30.0,39
32.0,1120,30.0,39
33.0,1120,30.0,39
34.0,1120,30.0,39
35.0,1120,30.0,39
36.0,1120,30.0,39
37.0,1120,30.0,39
38.0,1120,30.0,39
39.0,1120,30.0,39
5.0,1124,1l,39
7.0,1124,1l,39
16.0,1124,1l,39
47.0,1124,1l,39
0h,1124,1l,39
9.0,1029,0h,39
14.0,1029,0h,39
19.0,1029,0h,39
34.0,1029,0h,39
1l,1029,0h,39
31.0,1125,30.0,39
32.0,1125,30.0,39
33.0,1125,30.0,39
34.0,1125,30.0,39
35.0,1125,30.0,39
36.0,1125,30.0,39
37.0,1125,30.0,39
38.0,1125,30.0,39
39.0,1125,30.0,39
9.0,1132,19.0,39
29.0,1138,39.0,39
11.0,1139,10.0,40
12.0,1139,10.0,40
13.0,1139,10.0,40
14.0,1139,10.0,40
15.0,1139,10.0,40
16.0,1139,10.0,40
17.0,1139,10.0,40
18.0,1139,10.0,40
19.0,1139,10.0,40
9.0,1141,19.0,40
31.0,1143,30.0,40
32.0,1143,30.0,40
33.0,1143,30.0,40
34.0,1143,30.0,40
35.0,1143,30.0,40
36.0,1143,30.0,40
37.0,1143,30.0,40
38.0,1143,30.0,40
39.0,1143,30.0,40
9.0,1013,19.0,40
41.0,1144,40.0,40
42.0,1144,40.0,40
43.0,1144,40.0,40
44.0,1144,40.0,40
45.0,1144,40.0,40
46.0,1144,40.0,40
47.0,1144,40.0,40
48.0,1144,40.0,40
49.0,1144,40.0,40
5.0,900,1l,40
7.0,900,1l,40
16.0,900,1l,40
47.0,900,1l,40
0h,900,1l,40
41.0,1165,40.0,40
42.0,1165,40.0,40
43.0,1165,40.0,40
44.0,1165,40.0,40
45.0,1165,40.0,40
46.0,1165,40.0,40
47.0,1165,40.0,40
48.0,1165,40.0,40
49.0,1165,40.0,40
39.0,1110,49.0,41
31.0,1172,30.0,41
32.0,1172,30.0,41
33.0,1172,30.0,41
34.0,1172,30.0,41
35.0,1172,30.0,41
36.0,1172,30.0,41
37.0,1172,30.0,41
38.0,1172,30.0,41
39.0,1172,30.0,41
11.0,1176,10.0,41
12.0,1176,10.0,41
13.0,1176,10.0,41
14.0,1176,10.0,41
15.0,1176,10.0,41
16.0,1176,10.0,41
17.0,1176,10.0,41
18.0,1176,10.0,41
19.0,1176,10.0,41
39.0,1028,49.0,41
31.0,1178,30.0,41
32.0,1178,30.0,41
33.0,1178,30.0,41
34.0,1178,30.0,41
35.0,1178,30.0,41
36.0,1178,30.0,41
37.0,1178,30.0,41
38.0,1178,30.0,41
39.0,1178,30.0,41
1.0,1181,0.0,41
2.0,1181,0.0,41
3.0,1181,0.0,41
4.0,1181,0.0,41
5.0,1181,0.0,41
6.0,1181,0.0,41
7.0,1181,0.0,41
8.0,1181,0.0,41
9.0,1181,0.0,41
5.0,760,1l,41
7.0,760,1l,41
16.0,760,1l,41
47.0,760,1l,41
0h,760,1l,41
9.0,1073,19.0,41
9.0,977,0h,41
14.0,977,0h,41
19.0,977,0h,41
34.0,977,0h,41
1l,977,0h,41
29.0,883,39.0,41
41.0,1194,40.0,42
42.0,1194,40.0,42
43.0,1194,40.0,42
44.0,1194,40.0,42
45.0,1194,40.0,42
46.0,1194,40.0,42
47.0,1194,40.0,42
48.0,1194,40.0,42
49.0,1194,40.0,42
21.0,1195,20.0,42
22.0,1195,20.0,42
23.0,1195,20.0,42
24.0,1195,20.0,42
25.0,1195,20.0,42
26.0,1195,20.0,42
27.0,1195,20.0,42
28.0,1195,20.0,42
29.0,1195,20.0,42
31.0,1196,30.0,42
32.0,1196,30.0,42
33.0,1196,30.0,42
34.0,1196,30.0,42
35.0,1196,30.0,42
36.0,1196,30.0,42
37.0,1196,30.0,42
38.0,1196,30.0,42
39.0,1196,30.0,42
1.0,1197,0.0,42
2.0,1197,0.0,42
3.0,1197,0.0,42
4.0,1197,0.0,42
5.0,1197,0.0,42
6.0,1197,0.0,42
7.0,1197,0.0,42
8.0,1197,0.0,42
9.0,1197,0.0,42
9.0,1201,0h,42
14.0,1201,0h,42
19.0,1201,0h,42
34.0,1201,0h,42
1l,1201,0h,42
21.0,1204,20.0,42
22.0,1204,20.0,42
23.0,1204,20.0,42
24.0,1204,20.0,42
25.0,1204,20.0,42
26.0,1204,20.0,42
27.0,1204,20.0,42
28.0,1204,20.0,42
29.0,1204,20.0,42
9.0,1098,19.0,42
21.0,1206,20.0,42
22.0,1206,20.0,42
23.0,1206,20.0,42
24.0,1206,20.0,42
25.0,1206,20.0,42
26.0,1206,20.0,42
27.0,1206,20.0,42
28.0,1206,20.0,42
29.0,1206,20.0,42
31.0,1208,30.0,42
32.0,1208,30.0,42
33.0,1208,30.0,42
34.0,1208,30.0,42
35.0,1208,30.0,42
36.0,1208,30.0,42
37.0,1208,30.0,42
38.0,1208,30.0,42
39.0,1208,30.0,42
9.0,1209,0h,42
14.0,1209,0h,42
19.0,1209,0h,42
34.0,1209,0h,42
1l,1209,0h,42
1.0,1216,0.0,42
2.0,1216,0.0,42
3.0,1216,0.0,42
4.0,1216,0.0,42
5.0,1216,0.0,42
6.0,1216,0.0,42
7.0,1216,0.0,42
8.0,1216,0.0,42
9.0,1216,0.0,42
31.0,1219,30.0,42
32.0,1219,30.0,42
33.0,1219,30.0,42
34.0,1219,30.0,42
35.0,1219,30.0,42
36.0,1219,30.0,42
37.0,1219,30.0,42
38.0,1219,30.0,42
39.0,1219,30.0,42
9.0,1029,19.0,42
39.0,1000,49.0,42
5.0,1029,1l,43
7.0,1029,1l,43
16.0,1029,1l,43
47.0,1029,1l,43
0h,1029,1l,43
41.0,1224,40.0,43
42.0,1224,40.0,43
43.0,1224,40.0,43
44.0,1224,40.0,43
45.0,1224,40.0,43
46.0,1224,40.0,43
47.0,1224,40.0,43
48.0,1224,40.0,43
49.0,1224,40.0,43
19.0,1225,29.0,43
9.0,1226,0h,43
14.0,1226,0h,43
19.0,1226,0h,43
34.0,1226,0h,43
1l,1226,0h,43
11.0,1228,10.0,43
12.0,1228,10.0,43
13.0,1228,10.0,43
14.0,1228,10.0,43
15.0,1228,10.0,43
16.0,1228,10.0,43
17.0,1228,10.0,43
18.0,1228,10.0,43
19.0,1228,10.0,43
5.0,1237,1l,43
7.0,1237,1l,43
16.0,1237,1l,43
47.0,1237,1l,43
0h,1237,1l,43
31.0,1240,30.0,43
32.0,1240,30.0,43
33.0,1240,30.0,43
34.0,1240,30.0,43
35.0,1240,30.0,43
36.0,1240,30.0,43
37.0,1240,30.0,43
38.0,1240,30.0,43
39.0,1240,30.0,43
19.0,1243,29.0,43
31.0,1244,30.0,43
32.0,1244,30.0,43
33.0,1244,30.0,43
34.0,1244,30.0,43
35.0,1244,30.0,43
36.0,1244,30.0,43
37.0,1244,30.0,43
38.0,1244,30.0,43
39.0,1244,30.0,43
9.0,1247,19.0,43
19.0,1138,29.0,44
29.0,1110,39.0,44
29.0,1253,39.0,44
11.0,1254,10.0,44
12.0,1254,10.0,44
13.0,1254,10.0,44
14.0,1254,10.0,44
15.0,1254,10.0,44
16.0,1254,10.0,44
17.0,1254,10.0,44
18.0,1254,10.0,44
19.0,1254,10.0,44
9.0,1228,19.0,44
9.0,1138,19.0,44
21.0,1260,20.0,44
22.0,1260,20.0,44
23.0,1260,20.0,44
24.0,1260,20.0,44
25.0,1260,20.0,44
26.0,1260,20.0,44
27.0,1260,20.0,44
28.0,1260,20.0,44
29.0,1260,20.0,44
41.0,1261,40.0,44
42.0,1261,40.0,44
43.0,1261,40.0,44
44.0,1261,40.0,44
45.0,1261,40.0,44
46.0,1261,40.0,44
47.0,1261,40.0,44
48.0,1261,40.0,44
49.0,1261,40.0,44
9.0,690,0h,44
14.0,690,0h,44
19.0,690,0h,44
34.0,690,0h,44
1l,690,0h,44
19.0,1072,29.0,44
39.0,1265,49.0,44
29.0,1266,39.0,44
11.0,1267,10.0,44
12.0,1267,10.0,44
13.0,1267,10.0,44
14.0,1267,10.0,44
15.0,1267,10.0,44
16.0,1267,10.0,44
17.0,1267,10.0,44
18.0,1267,10.0,44
19.0,1267,10.0,44
11.0,1270,10.0,44
12.0,1270,10.0,44
13.0,1270,10.0,44
14.0,1270,10.0,44
15.0,1270,10.0,44
16.0,1270,10.0,44
17.0,1270,10.0,44
18.0,1270,10.0,44
19.0,1270,10.0,44
21.0,1271,20.0,45
22.0,1271,20.0,45
23.0,1271,20.0,45
24.0,1271,20.0,45
25.0,1271,20.0,45
26.0,1271,20.0,45
27.0,1271,20.0,45
28.0,1271,20.0,45
29.0,1271,20.0,45
21.0,1272,20.0,45
22.0,1272,20.0,45
23.0,1272,20.0,45
24.0,1272,20.0,45
25.0,1272,20.0,45
26.0,1272,20.0,45
27.0,1272,20.0,45
28.0,1272,20.0,45
29.0,1272,20.0,45
19.0,1273,29.0,45
5.0,1275,1l,45
7.0,1275,1l,45
16.0,1275,1l,45
47.0,1275,1l,45
0h,1275,1l,45
1.0,1281,0.0,45
2.0,1281,0.0,45
3.0,1281,0.0,45
4.0,1281,0.0,45
5.0,1281,0.0,45
6.0,1281,0.0,45
7.0,1281,0.0,45
8.0,1281,0.0,45
9.0,1281,0.0,45
5.0,1289,1l,45
7.0,1289,1l,45
16.0,1289,1l,45
47.0,1289,1l,45
0h,1289,1l,45
31.0,1292,30.0,45
32.0,1292,30.0,45
33.0,1292,30.0,45
34.0,1292,30.0,45
35.0,1292,30.0,45
36.0,1292,30.0,45
37.0,1292,30.0,45
38.0,1292,30.0,45
39.0,1292,30.0,45
1.0,1294,0.0,45
2.0,1294,0.0,45
3.0,1294,0.0,45
4.0,1294,0.0,45
5.0,1294,0.0,45
6.0,1294,0.0,45
7.0,1294,0.0,45
8.0,1294,0.0,45
9.0,1294,0.0,45
41.0,1295,40.0,45
42.0,1295,40.0,45
43.0,1295,40.0,45
44.0,1295,40.0,45
45.0,1295,40.0,45
46.0,1295,40.0,45
47.0,1295,40.0,45
48.0,1295,40.0,45
49.0,1295,40.0,45
39.0,1028,49.0,45
39.0,1165,49.0,45
39.0,1299,49.0,45
41.0,1302,40.0,45
42.0,1302,40.0,45
43.0,1302,40.0,45
44.0,1302,40.0,45
45.0,1302,40.0,45
46.0,1302,40.0,45
47.0,1302,40.0,45
48.0,1302,40.0,45
49.0,1302,40.0,45
9.0,1311,19.0,46
5.0,1312,1l,46
7.0,1312,1l,46
16.0,1312,1l,46
47.0,1312,1l,46
0h,1312,1l,46
29.0,1292,39.0,46
29.0,1315,39.0,46
19.0,1138,29.0,46
29.0,1178,39.0,46
41.0,1328,40.0,46
42.0,1328,40.0,46
43.0,1328,40.0,46
44.0,1328,40.0,46
45.0,1328,40.0,46
46.0,1328,40.0,46
47.0,1328,40.0,46
48.0,1328,40.0,46
49.0,1328,40.0,46
29.0,1265,39.0,46
5.0,921,1l,47
7.0,921,1l,47
16.0,921,1l,47
47.0,921,1l,47
0h,921,1l,47
21.0,1333,20.0,47
22.0,1333,20.0,47
23.0,1333,20.0,47
24.0,1333,20.0,47
25.0,1333,20.0,47
26.0,1333,20.0,47
27.0,1333,20.0,47
28.0,1333,20.0,47
29.0,1333,20.0,47
11.0,1338,10.0,47
12.0,1338,10.0,47
13.0,1338,10.0,47
14.0,1338,10.0,47
15.0,1338,10.0,47
16.0,1338,10.0,47
17.0,1338,10.0,47
18.0,1338,10.0,47
19.0,1338,10.0,47
1.0,1339,0.0,47
2.0,1339,0.0,47
3.0,1339,0.0,47
4.0,1339,0.0,47
5.0,1339,0.0,47
6.0,1339,0.0,47
7.0,1339,0.0,47
8.0,1339,0.0,47
9.0,1339,0.0,47
5.0,1029,1l,47
7.0,1029,1l,47
16.0,1029,1l,47
47.0,1029,1l,47
0h,1029,1l,47
31.0,1342,30.0,47
32.0,1342,30.0,47
33.0,1342,30.0,47
34.0,1342,30.0,47
35.0,1342,30.0,47
36.0,1342,30.0,47
37.0,1342,30.0,47
38.0,1342,30.0,47
39.0,1342,30.0,47
1.0,1346,0.0,47
2.0,1346,0.0,47
3.0,1346,0.0,47
4.0,1346,0.0,47
5.0,1346,0.0,47
6.0,1346,0.0,47
7.0,1346,0.0,47
8.0,1346,0.0,47
9.0,1346,0.0,47
1.0,1353,0.0,47
2.0,1353,0.0,47
3.0,1353,0.0,47
4.0,1353,0.0,47
5.0,1353,0.0,47
6.0,1353,0.0,47
7.0,1353,0.0,47
8.0,1353,0.0,47
9.0,1353,0.0,47
31.0,1354,30.0,47
32.0,1354,30.0,47
33.0,1354,30.0,47
34.0,1354,30.0,47
35.0,1354,30.0,47
36.0,1354,30.0,47
37.0,1354,30.0,47
38.0,1354,30.0,47
39.0,1354,30.0,47
1.0,1358,0.0,47
2.0,1358,0.0,47
3.0,1358,0.0,47
4.0,1358,0.0,47
5.0,1358,0.0,47
6.0,1358,0.0,47
7.0,1358,0.0,47
8.0,1358,0.0,47
9.0,1358,0.0,47
19.0,1315,29.0,47
1.0,1364,0.0,48
2.0,1364,0.0,48
3.0,1364,0.0,48
4.0,1364,0.0,48
5.0,1364,0.0,48
6.0,1364,0.0,48
7.0,1364,0.0,48
8.0,1364,0.0,48
9.0,1364,0.0,48
9.0,1365,0h,48
14.0,1365,0h,48
19.0,1365,0h,48
34.0,1365,0h,48
1l,1365,0h,48
39.0,1079,49.0,48
11.0,1367,10.0,48
12.0,1367,10.0,48
13.0,1367,10.0,48
14.0,1367,10.0,48
15.0,1367,10.0,48
16.0,1367,10.0,48
17.0,1367,10.0,48
18.0,1367,10.0,48
19.0,1367,10.0,48
9.0,1371,0h,48
14.0,1371,0h,48
19.0,1371,0h,48
34.0,1371,0h,48
1l,1371,0h,48
21.0,1376,20.0,48
22.0,1376,20.0,48
23.0,1376,20.0,48
24.0,1376,20.0,48
25.0,1376,20.0,48
26.0,1376,20.0,48
27.0,1376,20.0,48
28.0,1376,20.0,48
29.0,1376,20.0,48
9.0,1138,19.0,48
9.0,1382,19.0,48
21.0,1387,20.0,48
22.0,1387,20.0,48
23.0,1387,20.0,48
24.0,1387,20.0,48
25.0,1387,20.0,48
26.0,1387,20.0,48
27.0,1387,20.0,48
28.0,1387,20.0,48
29.0,1387,20.0,48
31.0,1391,30.0,49
32.0,1391,30.0,49
33.0,1391,30.0,49
34.0,1391,30.0,49
35.0,1391,30.0,49
36.0,1391,30.0,49
37.0,1391,30.0,49
38.0,1391,30.0,49
39.0,1391,30.0,49
1.0,1394,0.0,49
2.0,1394,0.0,49
3.0,1394,0.0,49
4.0,1394,0.0,49
5.0,1394,0.0,49
6.0,1394,0.0,49
7.0,1394,0.0,49
8.0,1394,0.0,49
9.0,1394,0.0,49
39.0,1395,49.0,49
39.0,1079,49.0,49
21.0,1400,20.0,49
22.0,1400,20.0,49
23.0,1400,20.0,49
24.0,1400,20.0,49
25.0,1400,20.0,49
26.0,1400,20.0,49
27.0,1400,20.0,49
28.0,1400,20.0,49
29.0,1400,20.0,49
29.0,1165,39.0,49
19.0,1315,29.0,49
21.0,1406,20.0,49
22.0,1406,20.0,49
23.0,1406,20.0,49
24.0,1406,20.0,49
25.0,1406,20.0,49
26.0,1406,20.0,49
27.0,1406,20.0,49
28.0,1406,20.0,49
29.0,1406,20.0,49
9.0,1312,0h,49
14.0,1312,0h,49
19.0,1312,0h,49
34.0,1312,0h,49
1l,1312,0h,49
19.0,1178,29.0,49
29.0,1395,39.0,49
19.0,1410,29.0,49
29.0,1292,39.0,50
19.0,1420,29.0,50
21.0,1421,20.0,50
22.0,1421,20.0,50
23.0,1421,20.0,50
24.0,1421,20.0,50
25.0,1421,20.0,50
26.0,1421,20.0,50
27.0,1421,20.0,50
28.0,1421,20.0,50
29.0,1421,20.0,50
41.0,1424,40.0,50
42.0,1424,40.0,50
43.0,1424,40.0,50
44.0,1424,40.0,50
45.0,1424,40.0,50
46.0,1424,40.0,50
47.0,1424,40.0,50
48.0,1424,40.0,50
49.0,1424,40.0,50
39.0,1430,49.0,50
21.0,1431,20.0,50
22.0,1431,20.0,50
23.0,1431,20.0,50
24.0,1431,20.0,50
25.0,1431,20.0,50
26.0,1431,20.0,50
27.0,1431,20.0,50
28.0,1431,20.0,50
29.0,1431,20.0,50
19.0,1432,29.0,50
9.0,1436,19.0,50
41.0,1437,40.0,50
42.0,1437,40.0,50
43.0,1437,40.0,50
44.0,1437,40.0,50
45.0,1437,40.0,50
46.0,1437,40.0,50
47.0,1437,40.0,50
48.0,1437,40.0,50
49.0,1437,40.0,50
1.0,1438,0.0,50
2.0,1438,0.0,50
3.0,1438,0.0,50
4.0,1438,0.0,50
5.0,1438,0.0,50
6.0,1438,0.0,50
7.0,1438,0.0,50
8.0,1438,0.0,50
9.0,1438,0.0,50
19.0,1443,29.0,50
9.0,900,0h,51
14.0,900,0h,51
19.0,900,0h,51
34.0,900,0h,51
1l,900,0h,51
9.0,1365,19.0,51
39.0,1447,49.0,51
39.0,1302,49.0,51
39.0,1302,49.0,51
5.0,1450,1l,51
7.0,1450,1l,51
16.0,1450,1l,51
47.0,1450,1l,51
0h,1450,1l,51
11.0,1452,10.0,51
12.0,1452,10.0,51
13.0,1452,10.0,51
14.0,1452,10.0,51
15.0,1452,10.0,51
16.0,1452,10.0,51
17.0,1452,10.0,51
18.0,1452,10.0,51
19.0,1452,10.0,51
11.0,1453,10.0,51
12.0,1453,10.0,51
13.0,1453,10.0,51
14.0,1453,10.0,51
15.0,1453,10.0,51
16.0,1453,10.0,51
17.0,1453,10.0,51
18.0,1453,10.0,51
19.0,1453,10.0,51
1.0,1454,0.0,51
2.0,1454,0.0,51
3.0,1454,0.0,51
4.0,1454,0.0,51
5.0,1454,0.0,51
6.0,1454,0.0,51
7.0,1454,0.0,51
8.0,1454,0.0,51
9.0,1454,0.0,51
5.0,1455,1l,51
7.0,1455,1l,51
16.0,1455,1l,51
47.0,1455,1l,51
0h,1455,1l,51
21.0,1458,20.0,51
22.0,1458,20.0,51
23.0,1458,20.0,51
24.0,1458,20.0,51
25.0,1458,20.0,51
26.0,1458,20.0,51
27.0,1458,20.0,51
28.0,1458,20.0,51
29.0,1458,20.0,51
29.0,1265,39.0,51
19.0,1395,29.0,52
9.0,921,0h,52
14.0,921,0h,52
19.0,921,0h,52
34.0,921,0h,52
1l,921,0h,52
31.0,1469,30.0,52
32.0,1469,30.0,52
33.0,1469,30.0,52
34.0,1469,30.0,52
35.0,1469,30.0,52
36.0,1469,30.0,52
37.0,1469,30.0,52
38.0,1469,30.0,52
39.0,1469,30.0,52
29.0,1474,39.0,52
1.0,1476,0.0,52
2.0,1476,0.0,52
3.0,1476,0.0,52
4.0,1476,0.0,52
5.0,1476,0.0,52
6.0,1476,0.0,52
7.0,1476,0.0,52
8.0,1476,0.0,52
9.0,1476,0.0,52
29.0,1299,39.0,52
21.0,1479,20.0,52
22.0,1479,20.0,52
23.0,1479,20.0,52
24.0,1479,20.0,52
25.0,1479,20.0,52
26.0,1479,20.0,52
27.0,1479,20.0,52
28.0,1479,20.0,52
29.0,1479,20.0,52
21.0,1480,20.0,52
22.0,1480,20.0,52
23.0,1480,20.0,52
24.0,1480,20.0,52
25.0,1480,20.0,52
26.0,1480,20.0,52
27.0,1480,20.0,52
28.0,1480,20.0,52
29.0,1480,20.0,52
9.0,1481,19.0,52
39.0,1302,49.0,52
41.0,1487,40.0,52
42.0,1487,40.0,52
43.0,1487,40.0,52
44.0,1487,40.0,52
45.0,1487,40.0,52
46.0,1487,40.0,52
47.0,1487,40.0,52
48.0,1487,40.0,52
49.0,1487,40.0,52
9.0,1029,0h,52
14.0,1029,0h,52
19.0,1029,0h,52
34.0,1029,0h,52
1l,1029,0h,52
39.0,1490,49.0,52
39.0,1496,49.0,53
9.0,1499,19.0,53
29.0,1506,39.0,53
9.0,921,19.0,53
21.0,1511,20.0,53
22.0,1511,20.0,53
23.0,1511,20.0,53
24.0,1511,20.0,53
25.0,1511,20.0,53
26.0,1511,20.0,53
27.0,1511,20.0,53
28.0,1511,20.0,53
29.0,1511,20.0,53
31.0,1514,30.0,53
32.0,1514,30.0,53
33.0,1514,30.0,53
34.0,1514,30.0,53
35.0,1514,30.0,53
36.0,1514,30.0,53
37.0,1514,30.0,53
38.0,1514,30.0,53
39.0,1514,30.0,53
41.0,1516,40.0,53
42.0,1516,40.0,53
43.0,1516,40.0,53
44.0,1516,40.0,53
45.0,1516,40.0,53
46.0,1516,40.0,53
47.0,1516,40.0,53
48.0,1516,40.0,53
49.0,1516,40.0,53
39.0,1194,49.0,53
21.0,1532,20.0,54
22.0,1532,20.0,54
23.0,1532,20.0,54
24.0,1532,20.0,54
25.0,1532,20.0,54
26.0,1532,20.0,54
27.0,1532,20.0,54
28.0,1532,20.0,54
29.0,1532,20.0,54
19.0,1265,29.0,54
1.0,1538,0.0,54
2.0,1538,0.0,54
3.0,1538,0.0,54
4.0,1538,0.0,54
5.0,1538,0.0,54
6.0,1538,0.0,54
7.0,1538,0.0,54
8.0,1538,0.0,54
9.0,1538,0.0,54
19.0,1165,29.0,54
41.0,1544,40.0,54
42.0,1544,40.0,54
43.0,1544,40.0,54
44.0,1544,40.0,54
45.0,1544,40.0,54
46.0,1544,40.0,54
47.0,1544,40.0,54
48.0,1544,40.0,54
49.0,1544,40.0,54
31.0,1546,30.0,54
32.0,1546,30.0,54
33.0,1546,30.0,54
34.0,1546,30.0,54
35.0,1546,30.0,54
36.0,1546,30.0,54
37.0,1546,30.0,54
38.0,1546,30.0,54
39.0,1546,30.0,54
9.0,1550,19.0,54
29.0,1551,39.0,54
11.0,1554,10.0,54
12.0,1554,10.0,54
13.0,1554,10.0,54
14.0,1554,10.0,54
15.0,1554,10.0,54
16.0,1554,10.0,54
17.0,1554,10.0,54
18.0,1554,10.0,54
19.0,1554,10.0,54
29.0,1558,39.0,54
29.0,1559,39.0,54
5.0,1564,1l,55
7.0,1564,1l,55
16.0,1564,1l,55
47.0,1564,1l,55
0h,1564,1l,55
29.0,1567,39.0,55
11.0,1568,10.0,55
12.0,1568,10.0,55
13.0,1568,10.0,55
14.0,1568,10.0,55
15.0,1568,10.0,55
16.0,1568,10.0,55
17.0,1568,10.0,55
18.0,1568,10.0,55
19.0,1568,10.0,55
41.0,1569,40.0,55
42.0,1569,40.0,55
43.0,1569,40.0,55
44.0,1569,40.0,55
45.0,1569,40.0,55
46.0,1569,40.0,55
47.0,1569,40.0,55
48.0,1569,40.0,55
49.0,1569,40.0,55
31.0,1570,30.0,55
32.0,1570,30.0,55
33.0,1570,30.0,55
34.0,1570,30.0,55
35.0,1570,30.0,55
36.0,1570,30.0,55
37.0,1570,30.0,55
38.0,1570,30.0,55
39.0,1570,30.0,55
31.0,1571,30.0,55
32.0,1571,30.0,55
33.0,1571,30.0,55
34.0,1571,30.0,55
35.0,1571,30.0,55
36.0,1571,30.0,55
37.0,1571,30.0,55
38.0,1571,30.0,55
39.0,1571,30.0,55
9.0,1576,19.0,55
19.0,1558,29.0,55
39.0,1569,49.0,55
41.0,1585,40.0,55
42.0,1585,40.0,55
43.0,1585,40.0,55
44.0,1585,40.0,55
45.0,1585,40.0,55
46.0,1585,40.0,55
47.0,1585,40.0,55
48.0,1585,40.0,55
49.0,1585,40.0,55
41.0,1590,40.0,55
42.0,1590,40.0,55
43.0,1590,40.0,55
44.0,1590,40.0,55
45.0,1590,40.0,55
46.0,1590,40.0,55
47.0,1590,40.0,55
48.0,1590,40.0,55
49.0,1590,40.0,55
31.0,1592,30.0,56
32.0,1592,30.0,56
33.0,1592,30.0,56
34.0,1592,30.0,56
35.0,1592,30.0,56
36.0,1592,30.0,56
37.0,1592,30.0,56
38.0,1592,30.0,56
39.0,1592,30.0,56
9.0,1443,19.0,56
19.0,1596,29.0,56
21.0,1597,20.0,56
22.0,1597,20.0,56
23.0,1597,20.0,56
24.0,1597,20.0,56
25.0,1597,20.0,56
26.0,1597,20.0,56
27.0,1597,20.0,56
28.0,1597,20.0,56
29.0,1597,20.0,56
5.0,1029,1l,56
7.0,1029,1l,56
16.0,1029,1l,56
47.0,1029,1l,56
0h,1029,1l,56
29.0,1546,39.0,56
31.0,1602,30.0,56
32.0,1602,30.0,56
33.0,1602,30.0,56
34.0,1602,30.0,56
35.0,1602,30.0,56
36.0,1602,30.0,56
37.0,1602,30.0,56
38.0,1602,30.0,56
39.0,1602,30.0,56
11.0,1605,10.0,56
12.0,1605,10.0,56
13.0,1605,10.0,56
14.0,1605,10.0,56
15.0,1605,10.0,56
16.0,1605,10.0,56
17.0,1605,10.0,56
18.0,1605,10.0,56
19.0,1605,10.0,56
9.0,1614,19.0,56
39.0,1194,49.0,56
41.0,1618,40.0,57
42.0,1618,40.0,57
43.0,1618,40.0,57
44.0,1618,40.0,57
45.0,1618,40.0,57
46.0,1618,40.0,57
47.0,1618,40.0,57
48.0,1618,40.0,57
